"amt","sogn","koen","alder","civilstand","erhverv","herred","år","sektor"
"Århus","Falling","mand",70,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",54,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",44,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",43,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",35,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Falling","mand",63,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",57,"gift","Skrædder","Hads",1801,"sekundære"
"Århus","Falling","mand",23,"gift","Smed","Hads",1801,"sekundære"
"Århus","Falling","mand",31,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Falling","mand",48,"gift","Skrædder","Hads",1801,"sekundære"
"Århus","Falling","mand",60,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",65,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",41,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",59,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",71,"gift","Daglejer","Hads",1801,"primære"
"Århus","Falling","mand",50,"enkemand","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",44,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",50,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",66,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",51,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",43,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",64,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",40,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",71,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",44,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",60,"enkemand","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",31,"gift","Bonde","Hads",1801,"primære"
"Århus","Falling","mand",75,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",45,"gift","Væver","Hads",1801,"sekundære"
"Århus","Falling","mand",44,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",35,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",50,"gift","Jordløs husmand","Hads",1801,"primære"
"Århus","Falling","mand",30,"ugift","Skrædder","Hads",1801,"sekundære"
"Århus","Falling","mand",41,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",64,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",28,"ugift","Væver","Hads",1801,"sekundære"
"Århus","Falling","mand",56,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",57,"gift","Skrædder","Hads",1801,"sekundære"
"Århus","Falling","mand",45,"gift","Hjulmand","Hads",1801,"sekundære"
"Århus","Falling","mand",36,"gift","Skrædder","Hads",1801,"sekundære"
"Århus","Falling","mand",35,"gift","Jordejer","Hads",1801,"primære"
"Århus","Falling","mand",40,"gift","Daglejer","Hads",1801,"primære"
"Århus","Foldby","mand",39,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",16,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",48,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",53,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",28,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",21,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",20,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",55,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",51,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",47,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",36,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",64,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",50,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",58,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",53,"gift","Daglejer","Sabro",1801,"primære"
"Århus","Foldby","mand",60,"gift","Smed","Sabro",1801,"sekundære"
"Århus","Foldby","mand",50,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",55,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",40,"gift","Hjulmand","Sabro",1801,"sekundære"
"Århus","Foldby","mand",52,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",55,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",67,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",45,"gift","Skrædder","Sabro",1801,"sekundære"
"Århus","Foldby","mand",50,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",70,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",30,"gift","Væver","Sabro",1801,"sekundære"
"Århus","Foldby","mand",21,"ugift","Skrædder","Sabro",1801,"sekundære"
"Århus","Foldby","mand",53,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",45,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",64,"gift","Smed","Sabro",1801,"sekundære"
"Århus","Foldby","mand",55,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",43,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",67,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",27,"gift","Hjulmand","Sabro",1801,"sekundære"
"Århus","Foldby","mand",45,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",56,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",34,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",51,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",45,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",58,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",54,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",54,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",57,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",42,"gift","Daglejer","Sabro",1801,"primære"
"Århus","Foldby","mand",38,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",30,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",64,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",52,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",31,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",55,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",32,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",67,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",46,"gift","Skomager","Sabro",1801,"sekundære"
"Århus","Foldby","mand",33,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",38,"gift","Væver","Sabro",1801,"sekundære"
"Århus","Foldby","mand",63,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",60,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",76,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",60,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",41,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",38,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",28,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",58,"gift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",72,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",51,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",20,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",64,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",60,"gift","Jordløs husmand","Sabro",1801,"primære"
"Århus","Foldby","mand",38,"gift","Væver","Sabro",1801,"sekundære"
"Århus","Foldby","mand",58,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",51,"gift","Væver","Sabro",1801,"sekundære"
"Århus","Foldby","mand",45,"gift","Skrædder","Sabro",1801,"sekundære"
"Århus","Foldby","mand",35,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Foldby","mand",31,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",58,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",40,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",29,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",40,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",46,"gift","Bonde","Sabro",1801,"primære"
"Århus","Foldby","mand",37,"ugift","Tjenestekarl","Sabro",1801,"primære"
"Århus","Foldby","mand",67,"enkemand","Bonde","Sabro",1801,"primære"
"Århus","Framlev","mand",32,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",46,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",64,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",31,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",51,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",60,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",45,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",51,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",75,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",43,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",45,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",32,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",43,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",25,"gift","Smed","Framlev",1801,"sekundære"
"Århus","Framlev","mand",39,"gift","Skrædder","Framlev",1801,"sekundære"
"Århus","Framlev","mand",47,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",37,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",30,"gift","Smed","Framlev",1801,"sekundære"
"Århus","Framlev","mand",55,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",37,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",62,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",60,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",61,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",38,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",62,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",70,"gift","Skrædder","Framlev",1801,"sekundære"
"Århus","Framlev","mand",55,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",40,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",50,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",38,"gift","Skrædder","Framlev",1801,"sekundære"
"Århus","Framlev","mand",37,"gift","Tømrer","Framlev",1801,"sekundære"
"Århus","Framlev","mand",38,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",45,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",32,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",56,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",50,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",65,"enkemand","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",75,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",58,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",44,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Tømrer","Framlev",1801,"sekundære"
"Århus","Framlev","mand",37,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",42,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",34,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",63,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",41,"gift","Væver","Framlev",1801,"sekundære"
"Århus","Framlev","mand",42,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",29,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",41,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",28,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",43,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",51,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",63,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",71,"gift","Bonde","Framlev",1801,"primære"
"Århus","Framlev","mand",61,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",43,"gift","Væver","Framlev",1801,"sekundære"
"Århus","Framlev","mand",34,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",26,"gift","Hjulmand","Framlev",1801,"sekundære"
"Århus","Framlev","mand",45,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",40,"gift","Smed","Framlev",1801,"sekundære"
"Århus","Framlev","mand",51,"gift","Hjulmand","Framlev",1801,"sekundære"
"Århus","Framlev","mand",50,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",48,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Framlev","mand",47,"gift","Skrædder","Framlev",1801,"sekundære"
"Århus","Framlev","mand",38,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Fårup","mand",55,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",41,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",52,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",43,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",60,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",35,"gift","Daglejer","Sabro",1801,"primære"
"Århus","Fårup","mand",52,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",33,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",34,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",36,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",21,"ugift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",24,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",60,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",60,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",41,"gift","Jordejer","Sabro",1801,"primære"
"Århus","Fårup","mand",52,"gift","Smed","Sabro",1801,"sekundære"
"Århus","Fårup","mand",30,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",34,"gift","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",34,"gift","Daglejer","Sabro",1801,"primære"
"Århus","Fårup","mand",55,"gift","Gaardbeboer","Sabro",1801,"primære"
"Århus","Fårup","mand",56,"enkemand","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",71,"enkemand","Bonde","Sabro",1801,"primære"
"Århus","Fårup","mand",44,"gift","Bonde","Sabro",1801,"primære"
"Århus","Galten","mand",31,"gift","selveier gaardmand","Framlev",1801,"primære"
"Århus","Galten","mand",67,"gift","selveier gaardmand","Framlev",1801,"primære"
"Århus","Galten","mand",46,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",35,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",36,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",56,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",49,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",43,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",35,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",44,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",57,"gift","selveier gaardmand","Framlev",1801,"primære"
"Århus","Galten","mand",52,"gift","selveier gaardmand","Framlev",1801,"primære"
"Århus","Galten","mand",57,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",46,"enkemand","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",72,"gift","selveier gaardmand","Framlev",1801,"primære"
"Århus","Galten","mand",50,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",45,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",39,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",54,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",49,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",24,"ugift","Væver","Framlev",1801,"sekundære"
"Århus","Galten","mand",59,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",74,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",70,"enkemand","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",57,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",43,"gift","Jordejer","Framlev",1801,"primære"
"Århus","Galten","mand",32,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Galten","mand",57,"enkemand","Daglejer","Framlev",1801,"primære"
"Århus","Galten","mand",66,"gift","Daglejer","Framlev",1801,"primære"
"Århus","Gosmer","mand",33,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",28,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",40,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",42,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",42,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",51,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",24,"gift","Jordejer","Hads",1801,"primære"
"Århus","Gosmer","mand",53,"gift","Væver","Hads",1801,"sekundære"
"Århus","Gosmer","mand",76,"gift","Jordejer","Hads",1801,"primære"
"Århus","Gosmer","mand",42,"gift","Smed","Hads",1801,"sekundære"
"Århus","Gosmer","mand",54,"gift","Snedker","Hads",1801,"sekundære"
"Århus","Gosmer","mand",40,"gift","Væver","Hads",1801,"sekundære"
"Århus","Gosmer","mand",51,"gift","Jordejer","Hads",1801,"primære"
"Århus","Gosmer","mand",49,"gift","Boelsmand","Hads",1801,"primære"
"Århus","Gosmer","mand",28,"gift","Skrædder","Hads",1801,"sekundære"
"Århus","Gosmer","mand",48,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",24,"ugift","Daglejer","Hads",1801,"primære"
"Århus","Gosmer","mand",45,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",31,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",40,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",25,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",62,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",32,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",55,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",36,"gift","Væver","Hads",1801,"sekundære"
"Århus","Gosmer","mand",33,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",41,"gift","Bonde","Hads",1801,"primære"
"Århus","Gosmer","mand",64,"gift","Bonde","Hads",1801,"primære"
