"amt","sogn","koen","alder","civilstand","herred","år"
"Århus","Astrup","mand",36,"gift","Ning",1801
"Århus","Astrup","kvinde",24,"gift","Ning",1801
"Århus","Astrup","mand",32,"ugift","Ning",1801
"Århus","Astrup","kvinde",15,"ugift","Ning",1801
"Århus","Astrup","mand",40,"gift","Ning",1801
"Århus","Astrup","kvinde",38,"gift","Ning",1801
"Århus","Astrup","kvinde",4,"ugift","Ning",1801
"Århus","Astrup","kvinde",69,"enke","Ning",1801
"Århus","Astrup","mand",31,"gift","Ning",1801
"Århus","Astrup","kvinde",30,"gift","Ning",1801
"Århus","Astrup","mand",54,"gift","Ning",1801
"Århus","Astrup","kvinde",47,"gift","Ning",1801
"Århus","Astrup","kvinde",14,"ugift","Ning",1801
"Århus","Astrup","mand",12,"ugift","Ning",1801
"Århus","Astrup","mand",36,"gift","Ning",1801
"Århus","Astrup","kvinde",23,"gift","Ning",1801
"Århus","Astrup","kvinde",4,"ugift","Ning",1801
"Århus","Astrup","kvinde",2,"ugift","Ning",1801
"Århus","Astrup","mand",29,"ugift","Ning",1801
"Århus","Astrup","kvinde",20,"ugift","Ning",1801
"Århus","Astrup","kvinde",15,"ugift","Ning",1801
"Århus","Astrup","mand",13,"ugift","Ning",1801
"Århus","Beder","mand",59,"gift","Ning",1801
"Århus","Beder","kvinde",55,"gift","Ning",1801
"Århus","Beder","mand",26,"ugift","Ning",1801
"Århus","Beder","mand",25,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","mand",14,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","kvinde",38,"ugift","Ning",1801
"Århus","Beder","kvinde",14,"ugift","Ning",1801
"Århus","Beder","kvinde",29,"ugift","Ning",1801
"Århus","Beder","kvinde",10,"ugift","Ning",1801
"Århus","Beder","mand",32,"gift","Ning",1801
"Århus","Beder","kvinde",33,"gift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","mand",7,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","mand",4,"ugift","Ning",1801
"Århus","Beder","kvinde",27,"ugift","Ning",1801
"Århus","Beder","mand",38,"gift","Ning",1801
"Århus","Beder","kvinde",21,"gift","Ning",1801
"Århus","Beder","mand",6,"ugift","Ning",1801
"Århus","Beder","mand",1,"ugift","Ning",1801
"Århus","Beder","kvinde",28,"ugift","Ning",1801
"Århus","Beder","mand",36,"gift","Ning",1801
"Århus","Beder","kvinde",36,"gift","Ning",1801
"Århus","Beder","kvinde",11,"ugift","Ning",1801
"Århus","Beder","kvinde",9,"ugift","Ning",1801
"Århus","Beder","mand",6,"ugift","Ning",1801
"Århus","Beder","mand",3,"ugift","Ning",1801
"Århus","Beder","mand",22,"ugift","Ning",1801
"Århus","Beder","kvinde",24,"ugift","Ning",1801
"Århus","Beder","kvinde",30,"ugift","Ning",1801
"Århus","Beder","mand",36,"gift","Ning",1801
"Århus","Beder","kvinde",34,"gift","Ning",1801
"Århus","Beder","mand",6,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","kvinde",70,"enke","Ning",1801
"Århus","Beder","mand",48,"gift","Ning",1801
"Århus","Beder","kvinde",37,"gift","Ning",1801
"Århus","Beder","kvinde",14,"ugift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","mand",41,"gift","Ning",1801
"Århus","Beder","kvinde",46,"gift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","mand",67,"enkemand","Ning",1801
"Århus","Beder","mand",52,"gift","Ning",1801
"Århus","Beder","kvinde",57,"gift","Ning",1801
"Århus","Beder","kvinde",21,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","mand",60,"gift","Ning",1801
"Århus","Beder","kvinde",53,"gift","Ning",1801
"Århus","Beder","mand",21,"ugift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","kvinde",16,"ugift","Ning",1801
"Århus","Beder","mand",39,"gift","Ning",1801
"Århus","Beder","kvinde",28,"gift","Ning",1801
"Århus","Beder","kvinde",10,"ugift","Ning",1801
"Århus","Beder","kvinde",6,"ugift","Ning",1801
"Århus","Beder","kvinde",2,"ugift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",23,"ugift","Ning",1801
"Århus","Beder","kvinde",25,"ugift","Ning",1801
"Århus","Beder","kvinde",65,"enke","Ning",1801
"Århus","Beder","kvinde",40,"enke","Ning",1801
"Århus","Beder","mand",14,"ugift","Ning",1801
"Århus","Beder","mand",11,"ugift","Ning",1801
"Århus","Beder","mand",4,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","mand",58,"gift","Ning",1801
"Århus","Beder","kvinde",56,"gift","Ning",1801
"Århus","Beder","mand",58,"gift","Ning",1801
"Århus","Beder","kvinde",47,"gift","Ning",1801
"Århus","Beder","mand",13,"ugift","Ning",1801
"Århus","Beder","mand",28,"gift","Ning",1801
"Århus","Beder","kvinde",31,"gift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",48,"gift","Ning",1801
"Århus","Beder","kvinde",36,"gift","Ning",1801
"Århus","Beder","mand",12,"ugift","Ning",1801
"Århus","Beder","mand",1,"ugift","Ning",1801
"Århus","Beder","kvinde",9,"ugift","Ning",1801
"Århus","Beder","kvinde",4,"ugift","Ning",1801
"Århus","Beder","mand",45,"gift","Ning",1801
"Århus","Beder","kvinde",32,"gift","Ning",1801
"Århus","Beder","mand",13,"ugift","Ning",1801
"Århus","Beder","mand",11,"ugift","Ning",1801
"Århus","Beder","mand",7,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","kvinde",4,"ugift","Ning",1801
"Århus","Beder","mand",60,"gift","Ning",1801
"Århus","Beder","kvinde",55,"gift","Ning",1801
"Århus","Beder","mand",23,"ugift","Ning",1801
"Århus","Beder","mand",14,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","mand",38,"gift","Ning",1801
"Århus","Beder","kvinde",25,"gift","Ning",1801
"Århus","Beder","mand",2,"ugift","Ning",1801
"Århus","Beder","mand",20,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","mand",46,"gift","Ning",1801
"Århus","Beder","kvinde",31,"gift","Ning",1801
"Århus","Beder","kvinde",9,"ugift","Ning",1801
"Århus","Beder","kvinde",5,"ugift","Ning",1801
"Århus","Beder","mand",19,"ugift","Ning",1801
"Århus","Beder","kvinde",17,"ugift","Ning",1801
"Århus","Beder","mand",58,"gift","Ning",1801
"Århus","Beder","kvinde",42,"gift","Ning",1801
"Århus","Beder","mand",6,"ugift","Ning",1801
"Århus","Beder","mand",45,"ugift","Ning",1801
"Århus","Beder","kvinde",20,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","mand",34,"gift","Ning",1801
"Århus","Beder","kvinde",34,"gift","Ning",1801
"Århus","Beder","kvinde",18,"ugift","Ning",1801
"Århus","Beder","mand",61,"enkemand","Ning",1801
"Århus","Beder","mand",66,"ugift","Ning",1801
"Århus","Beder","mand",60,"gift","Ning",1801
"Århus","Beder","kvinde",60,"gift","Ning",1801
"Århus","Beder","mand",23,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","kvinde",24,"ugift","Ning",1801
"Århus","Beder","kvinde",47,"enke","Ning",1801
"Århus","Beder","mand",22,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","kvinde",16,"ugift","Ning",1801
"Århus","Beder","kvinde",12,"ugift","Ning",1801
"Århus","Beder","kvinde",5,"ugift","Ning",1801
"Århus","Beder","mand",26,"gift","Ning",1801
"Århus","Beder","kvinde",20,"gift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",27,"ugift","Ning",1801
"Århus","Beder","kvinde",21,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","kvinde",48,"enke","Ning",1801
"Århus","Beder","mand",24,"ugift","Ning",1801
"Århus","Beder","mand",16,"ugift","Ning",1801
"Århus","Beder","mand",13,"ugift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","kvinde",21,"ugift","Ning",1801
"Århus","Beder","mand",61,"gift","Ning",1801
"Århus","Beder","kvinde",50,"gift","Ning",1801
"Århus","Beder","mand",22,"ugift","Ning",1801
"Århus","Beder","mand",81,"enkemand","Ning",1801
"Århus","Beder","mand",32,"gift","Ning",1801
"Århus","Beder","kvinde",38,"gift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","kvinde",29,"ugift","Ning",1801
"Århus","Beder","mand",39,"ugift","Ning",1801
"Århus","Beder","kvinde",35,"ugift","Ning",1801
"Århus","Beder","mand",45,"gift","Ning",1801
"Århus","Beder","kvinde",44,"gift","Ning",1801
"Århus","Beder","kvinde",16,"ugift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","mand",7,"ugift","Ning",1801
"Århus","Beder","kvinde",70,"ugift","Ning",1801
"Århus","Beder","mand",40,"gift","Ning",1801
"Århus","Beder","kvinde",50,"gift","Ning",1801
"Århus","Beder","mand",21,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","kvinde",13,"ugift","Ning",1801
"Århus","Beder","kvinde",11,"ugift","Ning",1801
"Århus","Beder","mand",60,"enkemand","Ning",1801
"Århus","Beder","kvinde",52,"ugift","Ning",1801
"Århus","Beder","mand",63,"gift","Ning",1801
"Århus","Beder","kvinde",45,"gift","Ning",1801
"Århus","Beder","mand",7,"ugift","Ning",1801
"Århus","Beder","kvinde",10,"ugift","Ning",1801
"Århus","Beder","mand",49,"gift","Ning",1801
"Århus","Beder","kvinde",55,"gift","Ning",1801
"Århus","Beder","kvinde",6,"ugift","Ning",1801
"Århus","Beder","mand",51,"gift","Ning",1801
"Århus","Beder","kvinde",47,"gift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","kvinde",13,"ugift","Ning",1801
"Århus","Beder","kvinde",11,"ugift","Ning",1801
"Århus","Beder","kvinde",60,"enke","Ning",1801
"Århus","Beder","kvinde",62,"enke","Ning",1801
"Århus","Beder","kvinde",58,"ugift","Ning",1801
"Århus","Beder","mand",36,"gift","Ning",1801
"Århus","Beder","kvinde",29,"gift","Ning",1801
"Århus","Beder","kvinde",4,"ugift","Ning",1801
"Århus","Beder","mand",3,"ugift","Ning",1801
"Århus","Beder","mand",34,"gift","Ning",1801
"Århus","Beder","kvinde",35,"gift","Ning",1801
"Århus","Beder","kvinde",4,"ugift","Ning",1801
"Århus","Beder","mand",2,"ugift","Ning",1801
"Århus","Beder","mand",61,"gift","Ning",1801
"Århus","Beder","kvinde",38,"gift","Ning",1801
"Århus","Beder","kvinde",10,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","mand",48,"gift","Ning",1801
"Århus","Beder","kvinde",48,"gift","Ning",1801
"Århus","Beder","mand",11,"ugift","Ning",1801
"Århus","Beder","mand",8,"ugift","Ning",1801
"Århus","Beder","kvinde",5,"ugift","Ning",1801
"Århus","Beder","mand",52,"gift","Ning",1801
"Århus","Beder","kvinde",62,"gift","Ning",1801
"Århus","Beder","mand",50,"gift","Ning",1801
"Århus","Beder","kvinde",59,"gift","Ning",1801
"Århus","Beder","mand",25,"gift","Ning",1801
"Århus","Beder","kvinde",49,"gift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","mand",46,"gift","Ning",1801
"Århus","Beder","kvinde",36,"gift","Ning",1801
"Århus","Beder","mand",14,"ugift","Ning",1801
"Århus","Beder","mand",12,"ugift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",46,"gift","Ning",1801
"Århus","Beder","kvinde",44,"gift","Ning",1801
"Århus","Beder","kvinde",14,"ugift","Ning",1801
"Århus","Beder","mand",4,"ugift","Ning",1801
"Århus","Beder","kvinde",44,"ugift","Ning",1801
"Århus","Beder","mand",73,"gift","Ning",1801
"Århus","Beder","kvinde",62,"gift","Ning",1801
"Århus","Beder","mand",47,"gift","Ning",1801
"Århus","Beder","kvinde",53,"gift","Ning",1801
"Århus","Beder","mand",16,"ugift","Ning",1801
"Århus","Beder","mand",14,"ugift","Ning",1801
"Århus","Beder","kvinde",11,"ugift","Ning",1801
"Århus","Beder","mand",53,"gift","Ning",1801
"Århus","Beder","kvinde",50,"gift","Ning",1801
"Århus","Beder","mand",55,"gift","Ning",1801
"Århus","Beder","kvinde",50,"gift","Ning",1801
"Århus","Beder","kvinde",25,"ugift","Ning",1801
"Århus","Beder","mand",16,"ugift","Ning",1801
"Århus","Beder","kvinde",2,"ugift","Ning",1801
"Århus","Beder","mand",36,"ugift","Ning",1801
"Århus","Beder","kvinde",32,"gift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","kvinde",60,"enke","Ning",1801
"Århus","Beder","mand",22,"ugift","Ning",1801
"Århus","Beder","mand",18,"ugift","Ning",1801
"Århus","Beder","kvinde",53,"enke","Ning",1801
"Århus","Beder","kvinde",20,"ugift","Ning",1801
"Århus","Beder","mand",36,"gift","Ning",1801
"Århus","Beder","kvinde",32,"gift","Ning",1801
"Århus","Beder","mand",10,"ugift","Ning",1801
"Århus","Beder","mand",6,"ugift","Ning",1801
"Århus","Beder","kvinde",8,"ugift","Ning",1801
"Århus","Beder","kvinde",3,"ugift","Ning",1801
"Århus","Beder","mand",31,"gift","Ning",1801
"Århus","Beder","kvinde",28,"gift","Ning",1801
"Århus","Beder","kvinde",20,"ugift","Ning",1801
"Århus","Beder","mand",37,"ugift","Ning",1801
"Århus","Beder","kvinde",26,"ugift","Ning",1801
"Århus","Beder","kvinde",14,"ugift","Ning",1801
"Århus","Beder","mand",45,"gift","Ning",1801
"Århus","Beder","kvinde",38,"gift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","mand",8,"ugift","Ning",1801
"Århus","Beder","mand",3,"ugift","Ning",1801
"Århus","Beder","mand",75,"enkemand","Ning",1801
"Århus","Beder","mand",36,"gift","Ning",1801
"Århus","Beder","kvinde",26,"gift","Ning",1801
"Århus","Beder","kvinde",5,"ugift","Ning",1801
"Århus","Beder","kvinde",3,"ugift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",54,"ugift","Ning",1801
"Århus","Beder","mand",26,"ugift","Ning",1801
"Århus","Beder","kvinde",27,"ugift","Ning",1801
"Århus","Beder","mand",51,"gift","Ning",1801
"Århus","Beder","kvinde",42,"gift","Ning",1801
"Århus","Beder","kvinde",13,"ugift","Ning",1801
"Århus","Beder","kvinde",8,"ugift","Ning",1801
"Århus","Beder","mand",32,"ugift","Ning",1801
"Århus","Beder","kvinde",24,"ugift","Ning",1801
"Århus","Beder","mand",58,"gift","Ning",1801
"Århus","Beder","kvinde",43,"gift","Ning",1801
"Århus","Beder","mand",19,"ugift","Ning",1801
"Århus","Beder","mand",15,"ugift","Ning",1801
"Århus","Beder","kvinde",19,"ugift","Ning",1801
"Århus","Beder","mand",65,"gift","Ning",1801
"Århus","Beder","kvinde",58,"gift","Ning",1801
"Århus","Beder","mand",24,"ugift","Ning",1801
"Århus","Beder","kvinde",20,"ugift","Ning",1801
"Århus","Beder","mand",16,"ugift","Ning",1801
"Århus","Beder","mand",56,"gift","Ning",1801
"Århus","Beder","kvinde",50,"gift","Ning",1801
"Århus","Beder","mand",21,"ugift","Ning",1801
"Århus","Beder","mand",13,"ugift","Ning",1801
"Århus","Beder","kvinde",15,"ugift","Ning",1801
"Århus","Beder","mand",38,"gift","Ning",1801
"Århus","Beder","kvinde",40,"gift","Ning",1801
"Århus","Beder","mand",18,"ugift","Ning",1801
"Århus","Beder","kvinde",14,"ugift","Ning",1801
"Århus","Beder","mand",9,"ugift","Ning",1801
"Århus","Beder","kvinde",73,"enke","Ning",1801
"Århus","Beder","mand",39,"ugift","Ning",1801
"Århus","Beder","kvinde",40,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","mand",41,"gift","Ning",1801
"Århus","Beder","kvinde",36,"gift","Ning",1801
"Århus","Beder","mand",66,"enkemand","Ning",1801
"Århus","Beder","mand",65,"gift","Ning",1801
"Århus","Beder","kvinde",74,"gift","Ning",1801
"Århus","Beder","mand",59,"gift","Ning",1801
"Århus","Beder","kvinde",52,"gift","Ning",1801
"Århus","Beder","mand",49,"gift","Ning",1801
"Århus","Beder","kvinde",42,"gift","Ning",1801
"Århus","Beder","mand",73,"enkemand","Ning",1801
"Århus","Beder","mand",54,"gift","Ning",1801
"Århus","Beder","kvinde",33,"gift","Ning",1801
"Århus","Beder","kvinde",2,"ugift","Ning",1801
"Århus","Beder","mand",37,"gift","Ning",1801
"Århus","Beder","kvinde",35,"gift","Ning",1801
"Århus","Beder","kvinde",9,"ugift","Ning",1801
"Århus","Beder","kvinde",7,"ugift","Ning",1801
"Århus","Beder","mand",5,"ugift","Ning",1801
"Århus","Beder","mand",3,"ugift","Ning",1801
"Århus","Beder","kvinde",1,"ugift","Ning",1801
"Århus","Beder","mand",20,"ugift","Ning",1801
"Århus","Beder","kvinde",59,"enke","Ning",1801
"Århus","Beder","mand",30,"ugift","Ning",1801
"Århus","Beder","mand",18,"ugift","Ning",1801
"Århus","Bjerager","mand",64,"gift","Hads",1801
"Århus","Bjerager","kvinde",48,"gift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","mand",10,"ugift","Hads",1801
"Århus","Bjerager","kvinde",19,"ugift","Hads",1801
"Århus","Bjerager","kvinde",15,"ugift","Hads",1801
"Århus","Bjerager","kvinde",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",56,"ugift","Hads",1801
"Århus","Bjerager","mand",46,"gift","Hads",1801
"Århus","Bjerager","kvinde",37,"gift","Hads",1801
"Århus","Bjerager","mand",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",15,"ugift","Hads",1801
"Århus","Bjerager","kvinde",5,"ugift","Hads",1801
"Århus","Bjerager","mand",33,"ugift","Hads",1801
"Århus","Bjerager","mand",37,"gift","Hads",1801
"Århus","Bjerager","kvinde",38,"gift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","mand",6,"ugift","Hads",1801
"Århus","Bjerager","kvinde",3,"ugift","Hads",1801
"Århus","Bjerager","mand",2,"ugift","Hads",1801
"Århus","Bjerager","kvinde",37,"ugift","Hads",1801
"Århus","Bjerager","mand",55,"gift","Hads",1801
"Århus","Bjerager","kvinde",51,"gift","Hads",1801
"Århus","Bjerager","mand",15,"ugift","Hads",1801
"Århus","Bjerager","kvinde",16,"ugift","Hads",1801
"Århus","Bjerager","mand",31,"gift","Hads",1801
"Århus","Bjerager","kvinde",27,"gift","Hads",1801
"Århus","Bjerager","kvinde",1,"ugift","Hads",1801
"Århus","Bjerager","mand",73,"gift","Hads",1801
"Århus","Bjerager","kvinde",61,"gift","Hads",1801
"Århus","Bjerager","mand",52,"gift","Hads",1801
"Århus","Bjerager","kvinde",51,"gift","Hads",1801
"Århus","Bjerager","mand",25,"ugift","Hads",1801
"Århus","Bjerager","mand",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",19,"ugift","Hads",1801
"Århus","Bjerager","kvinde",8,"ugift","Hads",1801
"Århus","Bjerager","mand",46,"gift","Hads",1801
"Århus","Bjerager","kvinde",44,"gift","Hads",1801
"Århus","Bjerager","mand",15,"ugift","Hads",1801
"Århus","Bjerager","kvinde",8,"ugift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","kvinde",20,"ugift","Hads",1801
"Århus","Bjerager","mand",49,"gift","Hads",1801
"Århus","Bjerager","kvinde",39,"gift","Hads",1801
"Århus","Bjerager","kvinde",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",5,"ugift","Hads",1801
"Århus","Bjerager","kvinde",16,"ugift","Hads",1801
"Århus","Bjerager","mand",71,"enkemand","Hads",1801
"Århus","Bjerager","mand",40,"gift","Hads",1801
"Århus","Bjerager","kvinde",47,"gift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","kvinde",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",9,"ugift","Hads",1801
"Århus","Bjerager","mand",7,"ugift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","mand",51,"gift","Hads",1801
"Århus","Bjerager","kvinde",47,"gift","Hads",1801
"Århus","Bjerager","kvinde",16,"ugift","Hads",1801
"Århus","Bjerager","kvinde",5,"ugift","Hads",1801
"Århus","Bjerager","mand",24,"ugift","Hads",1801
"Århus","Bjerager","mand",41,"gift","Hads",1801
"Århus","Bjerager","kvinde",64,"gift","Hads",1801
"Århus","Bjerager","mand",19,"ugift","Hads",1801
"Århus","Bjerager","mand",10,"ugift","Hads",1801
"Århus","Bjerager","kvinde",26,"ugift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","mand",30,"gift","Hads",1801
"Århus","Bjerager","kvinde",21,"gift","Hads",1801
"Århus","Bjerager","kvinde",1,"ugift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
"Århus","Bjerager","kvinde",15,"ugift","Hads",1801
"Århus","Bjerager","mand",61,"enkemand","Hads",1801
"Århus","Bjerager","mand",44,"gift","Hads",1801
"Århus","Bjerager","kvinde",43,"gift","Hads",1801
"Århus","Bjerager","mand",5,"ugift","Hads",1801
"Århus","Bjerager","kvinde",1,"ugift","Hads",1801
"Århus","Bjerager","mand",15,"ugift","Hads",1801
"Århus","Bjerager","kvinde",18,"ugift","Hads",1801
"Århus","Bjerager","mand",49,"gift","Hads",1801
"Århus","Bjerager","kvinde",48,"gift","Hads",1801
"Århus","Bjerager","kvinde",12,"ugift","Hads",1801
"Århus","Bjerager","kvinde",6,"ugift","Hads",1801
"Århus","Bjerager","mand",16,"ugift","Hads",1801
